price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
44913,,chevrolet corvette,excellent,8.0,gas,13341.0,manual,coupe,blue,,2018-11-01,48
9995,2007.0,ram 1500,excellent,8.0,gas,122791.0,automatic,truck,black,1.0,2019-01-05,65
1200,2005.0,ford taurus,good,,gas,93000.0,automatic,coupe,green,,2019-03-17,42
5500,2008.0,subaru forester,excellent,4.0,gas,156556.0,automatic,SUV,grey,1.0,2019-03-07,60
4595,,volkswagen jetta,good,5.0,gas,124520.0,automatic,sedan,black,,2018-05-08,25
6200,,nissan altima,excellent,4.0,gas,74000.0,automatic,sedan,black,,2019-02-08,55
5995,,toyota camry,excellent,4.0,gas,130000.0,automatic,sedan,silver,,2019-02-04,40
21100,2017.0,chevrolet camaro lt coupe 2d,good,6.0,gas,24510.0,other,coupe,red,,2018-09-08,48
9995,2018.0,toyota corolla,excellent,,gas,,automatic,sedan,red,,2018-09-12,133
12995,2014.0,ford fusion se,like new,4.0,gas,,automatic,sedan,black,,2018-08-03,27
8500,2009.0,nissan murano,excellent,6.0,gas,78200.0,automatic,SUV,black,1.0,2018-08-06,35
4900,2002.0,honda civic,excellent,4.0,gas,0.0,manual,hatchback,silver,,2018-06-06,77
5000,2007.0,gmc acadia,good,6.0,gas,153450.0,automatic,SUV,brown,,2018-09-06,48
6200,1993.0,chevrolet silverado,good,8.0,gas,,manual,truck,green,,2019-02-20,47
16000,2013.0,chrysler 300,excellent,,gas,33855.0,automatic,sedan,black,,2019-02-22,38
15990,2012.0,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,white,1.0,2018-07-25,25
2995,2006.0,chevrolet impala,good,6.0,gas,113820.0,automatic,sedan,red,,2019-01-13,30
3700,2004.0,honda pilot,excellent,6.0,gas,159400.0,automatic,SUV,green,1.0,2018-08-20,24
12000,1997.0,ram 2500,good,6.0,diesel,208000.0,automatic,pickup,,1.0,2019-02-07,37
6900,2010.0,toyota camry,good,4.0,gas,138596.0,automatic,sedan,silver,,2019-03-21,63
16999,2006.0,chevrolet corvette,excellent,8.0,gas,91724.0,automatic,convertible,,,2018-09-07,29
25000,2015.0,ram 1500,excellent,8.0,gas,70500.0,automatic,pickup,,1.0,2018-05-09,10
7399,2011.0,ford mustang,good,6.0,gas,,automatic,coupe,,,2018-08-26,26
3950,2006.0,jeep grand cherokee,good,6.0,gas,243000.0,automatic,SUV,,,2019-03-22,15
4890,2007.0,nissan sentra,excellent,4.0,gas,188200.0,automatic,sedan,silver,,2019-04-19,27
2995,2006.0,chevrolet trailblazer,good,6.0,gas,243245.0,automatic,SUV,silver,1.0,2018-07-12,45
5900,2012.0,chevrolet impala,like new,6.0,gas,121000.0,automatic,sedan,black,,2018-10-17,49
14995,2014.0,honda civic,good,4.0,gas,61622.0,other,sedan,white,,2019-01-11,10
21500,2013.0,ram 2500,excellent,8.0,gas,97063.0,automatic,pickup,silver,1.0,2018-07-29,71
15900,2015.0,ford explorer,excellent,6.0,gas,,automatic,SUV,red,1.0,2018-12-30,55
18990,2015.0,ford f-250 sd,good,8.0,gas,68911.0,automatic,truck,white,,2018-11-26,40
8900,2008.0,ford f-150,good,8.0,gas,150300.0,automatic,truck,grey,,2018-11-26,11
10900,2013.0,volkswagen passat,excellent,4.0,diesel,62905.0,automatic,sedan,silver,,2018-07-18,15
6995,2012.0,chevrolet malibu,excellent,4.0,gas,105731.0,automatic,sedan,silver,,2018-07-02,18
10250,2005.0,toyota tundra,excellent,8.0,gas,234000.0,automatic,pickup,grey,,2018-05-11,10
14900,1996.0,chevrolet corvette,excellent,8.0,gas,83000.0,manual,coupe,black,,2018-10-11,104
3999,2006.0,volkswagen passat,good,4.0,gas,144000.0,automatic,sedan,black,,2018-09-27,89
17900,2013.0,chevrolet silverado 1500,excellent,8.0,gas,91910.0,automatic,pickup,white,1.0,2019-03-08,8
3100,2005.0,chevrolet trailblazer,good,6.0,gas,177000.0,automatic,SUV,silver,1.0,2018-05-18,40
9500,2012.0,ford explorer,good,6.0,gas,,automatic,SUV,silver,,2019-02-09,46
7200,2012.0,toyota camry,excellent,,gas,,automatic,sedan,black,,2018-12-02,23
3500,1991.0,chevrolet silverado 1500,fair,8.0,gas,265000.0,automatic,truck,red,1.0,2018-10-24,32
15995,,ford explorer,like new,6.0,gas,78671.0,automatic,SUV,black,1.0,2018-11-15,13
9500,2009.0,ram 1500,good,8.0,gas,142000.0,automatic,pickup,red,1.0,2018-07-25,49
17500,2013.0,ram 1500,excellent,8.0,gas,104140.0,automatic,truck,,,2018-10-31,36
7888,2008.0,toyota corolla,excellent,,gas,37069.0,automatic,sedan,,,2019-01-26,46
23300,2016.0,chevrolet colorado,excellent,6.0,gas,7000.0,automatic,truck,silver,1.0,2019-03-25,9
10500,2012.0,jeep grand cherokee laredo,excellent,6.0,gas,112500.0,automatic,SUV,black,,2018-10-21,22
2250,2003.0,ford escape,good,6.0,gas,228000.0,automatic,SUV,white,1.0,2018-12-29,40
15995,2014.0,buick enclave,excellent,6.0,gas,95289.0,automatic,SUV,white,,2018-11-22,15
13295,2016.0,toyota camry,like new,4.0,gas,,automatic,sedan,,,2018-06-01,24
10495,2012.0,toyota camry,excellent,4.0,gas,,automatic,sedan,silver,,2018-08-28,39
34000,2017.0,toyota 4runner,excellent,6.0,gas,28000.0,automatic,SUV,red,1.0,2018-08-25,29
31700,2017.0,gmc sierra 1500,excellent,8.0,gas,59854.0,automatic,pickup,,1.0,2019-02-01,27
23385,2005.0,chevrolet corvette,excellent,8.0,gas,33142.0,automatic,coupe,black,,2018-07-25,33
19990,2012.0,gmc sierra,excellent,8.0,gas,104873.0,automatic,truck,black,1.0,2018-06-16,24
800,1999.0,chevrolet silverado,salvage,8.0,gas,240500.0,automatic,truck,grey,,2019-01-01,7
11999,2011.0,jeep grand cherokee,like new,6.0,gas,107000.0,automatic,SUV,grey,1.0,2018-10-23,9
4800,2008.0,toyota prius,excellent,4.0,hybrid,163000.0,automatic,hatchback,red,,2018-08-21,33
14600,2016.0,honda accord,like new,6.0,gas,30000.0,automatic,sedan,black,,2018-09-21,25
21990,2003.0,gmc sierra 2500hd,good,,diesel,81522.0,automatic,truck,blue,1.0,2019-03-11,13
2990,2002.0,honda cr-v,like new,4.0,gas,169000.0,automatic,SUV,green,1.0,2018-08-12,37
6300,2001.0,chevrolet silverado,good,8.0,gas,221000.0,automatic,truck,black,1.0,2018-07-14,42
15995,2014.0,volkswagen passat,excellent,4.0,diesel,,automatic,sedan,silver,,2018-11-26,16
8997,2013.0,honda civic,excellent,4.0,gas,75924.0,automatic,sedan,grey,,2018-07-08,50
8988,2005.0,chevrolet silverado 1500,good,,gas,0.0,automatic,truck,silver,1.0,2019-01-10,18
4995,2010.0,dodge charger,good,6.0,gas,,automatic,sedan,custom,,2018-12-08,24
16990,2008.0,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,,2018-07-01,25
7500,2005.0,ford f-150,excellent,,gas,140732.0,automatic,truck,black,,2019-01-30,44
5995,2012.0,chevrolet cruze,good,4.0,gas,82000.0,manual,sedan,,,2019-04-03,64
14000,2005.0,ram 3500,excellent,6.0,diesel,203119.0,automatic,truck,grey,1.0,2018-07-12,16
13995,2014.0,chevrolet traverse,good,6.0,gas,108014.0,automatic,SUV,blue,1.0,2018-06-28,16
6500,2012.0,volkswagen jetta,excellent,5.0,gas,,automatic,sedan,,,2018-11-07,18
10500,2007.0,toyota tundra,excellent,8.0,gas,105000.0,automatic,pickup,grey,,2018-05-05,52
27980,2016.0,toyota tacoma,like new,6.0,gas,77000.0,automatic,truck,,1.0,2019-02-18,17
14995,2015.0,ford f250 super duty,good,8.0,gas,114096.0,automatic,pickup,silver,1.0,2018-10-08,40
5000,2007.0,ford f-150,excellent,,gas,187000.0,automatic,truck,,1.0,2018-05-31,65
9851,1989.0,jeep wrangler,excellent,,gas,160000.0,automatic,SUV,,1.0,2018-08-28,38
19990,2010.0,ford f-350 sd,good,10.0,gas,51664.0,manual,truck,white,1.0,2018-08-22,13
25800,2017.0,ford mustang gt coupe 2d,good,8.0,gas,,automatic,coupe,silver,,2018-05-11,52
4200,2001.0,toyota tacoma,good,4.0,gas,196118.0,automatic,truck,black,,2019-03-02,80
15500,2018.0,chevrolet silverado 1500,good,8.0,gas,32823.0,automatic,truck,white,,2019-01-21,62
3499,2002.0,nissan altima,excellent,6.0,gas,180000.0,manual,sedan,grey,,2018-10-30,27
20990,2009.0,ram 2500,good,8.0,gas,107469.0,automatic,truck,,1.0,2018-09-22,106
3499,1999.0,toyota rav4,like new,4.0,gas,,automatic,SUV,red,,2018-10-10,36
6906,,toyota rav4,excellent,4.0,gas,168517.0,automatic,SUV,blue,1.0,2018-09-09,20
32211,2018.0,ford f-150,excellent,8.0,gas,41025.0,automatic,truck,black,1.0,2018-10-03,14
2999,2010.0,honda civic,excellent,4.0,gas,95247.0,automatic,sedan,grey,,2018-09-27,44
9250,2010.0,toyota highlander,excellent,6.0,gas,188500.0,automatic,SUV,white,,2018-08-17,109
12999,2004.0,chevrolet corvette,like new,8.0,gas,59800.0,manual,coupe,silver,,2018-08-22,138
27000,2017.0,ram 1500,good,8.0,gas,40862.0,automatic,truck,,1.0,2018-09-24,32
14900,2002.0,chevrolet corvette,like new,,gas,49400.0,manual,coupe,,,2019-01-03,23
14500,2017.0,chevrolet equinox,like new,4.0,gas,28000.0,automatic,SUV,silver,,2018-09-05,54
11997,2016.0,honda civic lx,like new,4.0,gas,,automatic,sedan,black,,2018-10-29,63
15900,2008.0,ram 2500,good,6.0,diesel,157541.0,automatic,truck,white,1.0,2019-03-13,70
8900,2015.0,ford explorer,good,6.0,gas,,automatic,SUV,black,1.0,2018-06-06,96
11850,2017.0,ford fusion se,excellent,4.0,gas,69200.0,automatic,sedan,white,,2018-05-30,81
49998,,chevrolet camaro,like new,8.0,gas,,manual,coupe,black,,2018-12-14,27
10800,2011.0,chrysler town & country,excellent,6.0,gas,73703.0,automatic,mini-van,black,,2019-04-01,33
18900,2019.0,chevrolet malibu,excellent,4.0,gas,9524.0,automatic,sedan,white,,2019-01-14,16
12850,2018.0,nissan sentra,excellent,4.0,gas,29787.0,automatic,sedan,silver,,2018-05-03,11
16490,2012.0,ford f-250 sd,good,8.0,gas,68289.0,automatic,truck,white,,2018-09-12,34
24900,2016.0,chevrolet silverado,excellent,8.0,gas,32000.0,automatic,truck,silver,1.0,2018-06-08,42
10995,2008.0,jeep wrangler unlimited,excellent,6.0,gas,179176.0,automatic,SUV,silver,1.0,2019-04-14,39
5500,2004.0,jeep wrangler,good,6.0,gas,179000.0,automatic,SUV,blue,1.0,2019-01-03,23
9588,2015.0,chevrolet cruze,like new,4.0,gas,38890.0,manual,sedan,white,,2018-10-24,4
29973,2018.0,chevrolet silverado 1500,excellent,8.0,gas,26108.0,automatic,truck,red,1.0,2019-03-02,32
13995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,93300.0,automatic,truck,grey,1.0,2018-05-10,42
6500,2012.0,honda civic,excellent,4.0,gas,,automatic,sedan,black,,2019-02-02,101
7499,2006.0,ford ranger,excellent,,gas,127478.0,automatic,truck,black,,2018-11-21,70
11995,2013.0,chrysler town & country,excellent,6.0,gas,81999.0,automatic,van,,,2018-07-07,81
21997,2017.0,honda accord,excellent,6.0,gas,58336.0,automatic,sedan,white,,2018-12-08,24
16900,2009.0,ford f-250 sd,excellent,10.0,gas,59000.0,automatic,truck,white,1.0,2018-09-22,98
11490,2017.0,chevrolet cruze,excellent,4.0,gas,62621.0,automatic,sedan,black,,2019-04-15,42
5900,2010.0,toyota corolla,excellent,4.0,gas,141023.0,automatic,sedan,,,2019-02-27,18
46267,2018.0,ford f-250,like new,8.0,diesel,1440.0,automatic,truck,grey,1.0,2018-08-23,77
23000,2012.0,jeep wrangler unlimited,good,6.0,gas,42520.0,automatic,SUV,red,1.0,2018-08-17,48
11975,2013.0,toyota prius,good,4.0,hybrid,,automatic,sedan,,,2018-10-03,15
46995,2018.0,ford f-150,good,6.0,gas,5499.0,automatic,truck,grey,1.0,2018-12-24,4
31939,2018.0,toyota sienna,excellent,6.0,gas,16190.0,automatic,mini-van,silver,,2018-09-27,32
17000,2014.0,ford explorer,excellent,6.0,gas,86074.0,automatic,SUV,grey,1.0,2018-10-31,74
15990,2012.0,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,,1.0,2018-05-19,82
3650,2012.0,kia soul,excellent,4.0,gas,,automatic,wagon,white,,2018-07-11,50
14995,2007.0,ram 2500,good,6.0,diesel,348113.0,automatic,truck,grey,1.0,2018-07-08,9
3977,2001.0,jeep grand cherokee,excellent,8.0,gas,179183.0,automatic,SUV,black,1.0,2018-10-24,9
26284,2015.0,ford f-150,like new,6.0,gas,,automatic,truck,,,2018-08-13,44
7995,2008.0,ford escape,excellent,6.0,gas,65416.0,automatic,wagon,grey,1.0,2018-06-12,34
3500,2014.0,nissan sentra,salvage,4.0,gas,108000.0,automatic,sedan,grey,,2018-10-07,12
6950,2005.0,chevrolet silverado 1500,good,8.0,gas,108000.0,automatic,pickup,silver,1.0,2018-06-19,72
12997,2012.0,ford edge,good,6.0,gas,103109.0,automatic,SUV,blue,1.0,2019-01-17,10
7950,2014.0,chevrolet cruze,excellent,4.0,gas,89680.0,automatic,sedan,,,2019-01-19,19
5000,1994.0,ram 1500,good,8.0,gas,143000.0,manual,pickup,white,1.0,2018-09-10,76
6500,2007.0,chevrolet colorado,excellent,5.0,gas,45180.0,automatic,truck,white,,2019-01-20,10
15999,2018.0,chevrolet malibu,excellent,4.0,gas,50502.0,automatic,sedan,black,,2018-07-28,8
6495,2010.0,toyota camry le,excellent,4.0,gas,,automatic,sedan,silver,,2018-09-11,46
7995,2008.0,cadillac escalade,excellent,8.0,gas,185000.0,automatic,SUV,white,1.0,2018-05-09,42
29995,2016.0,toyota 4runner,good,6.0,gas,68357.0,automatic,SUV,blue,1.0,2018-05-23,13
36995,2016.0,ram 3500,good,6.0,diesel,121285.0,automatic,truck,black,1.0,2018-07-15,27
29900,2018.0,ford mustang gt coupe 2d,good,8.0,gas,3827.0,automatic,coupe,yellow,,2018-10-27,51
3500,2004.0,nissan maxima,like new,6.0,gas,132000.0,automatic,sedan,white,,2019-03-16,26
6200,,nissan altima,good,4.0,gas,112000.0,automatic,coupe,black,,2019-04-17,47
7900,2012.0,nissan altima,excellent,,gas,97000.0,automatic,sedan,black,,2019-02-17,28
12995,2015.0,toyota rav4,excellent,,gas,,automatic,SUV,red,1.0,2018-09-14,30
7900,2001.0,chevrolet silverado,good,8.0,diesel,227000.0,automatic,truck,grey,1.0,2018-05-12,36
8950,2007.0,honda cr-v,good,4.0,gas,163811.0,automatic,SUV,,1.0,2018-07-15,23
1900,2015.0,nissan sentra,excellent,4.0,gas,60000.0,automatic,sedan,red,,2019-02-01,113
15490,2012.0,ram 2500,excellent,8.0,gas,104793.0,automatic,truck,white,1.0,2019-02-14,19
4900,2001.0,chevrolet silverado,good,8.0,gas,189000.0,automatic,pickup,red,1.0,2018-08-17,31
4500,2004.0,toyota camry,good,4.0,gas,,automatic,sedan,grey,,2018-11-06,3
38899,2014.0,ram 2500,like new,6.0,diesel,73800.0,automatic,truck,grey,1.0,2018-05-16,64
15500,2016.0,chevrolet camaro,excellent,6.0,gas,7600.0,automatic,coupe,white,,2018-06-19,36
3000,,ford f-150,fair,8.0,gas,320000.0,manual,truck,black,,2018-07-18,45
17900,2018.0,chevrolet equinox,like new,4.0,gas,44340.0,automatic,SUV,red,1.0,2018-07-16,73
17000,2009.0,cadillac escalade,good,8.0,gas,91208.0,automatic,SUV,custom,,2019-02-17,52
21800,2018.0,nissan frontier crew cab sv,good,6.0,gas,11745.0,other,pickup,white,,2018-07-18,17
19750,2013.0,ford f-150,excellent,,gas,70871.0,automatic,truck,white,1.0,2018-07-10,11
1100,2002.0,honda accord,excellent,6.0,gas,332081.0,automatic,sedan,,,2018-09-10,63
14500,2017.0,nissan altima,like new,4.0,gas,47000.0,automatic,sedan,white,,2018-11-05,61
15995,2012.0,gmc sierra 1500,excellent,,gas,138845.0,automatic,pickup,black,1.0,2018-05-25,26
22990,2003.0,gmc sierra 2500hd,good,,diesel,81522.0,automatic,truck,blue,1.0,2018-11-22,50
2695,2004.0,honda accord,excellent,4.0,gas,177000.0,manual,sedan,,,2019-03-03,30
500,2006.0,nissan altima,excellent,4.0,gas,152415.0,automatic,sedan,black,,2018-06-29,33
17500,2012.0,gmc yukon,excellent,8.0,gas,124995.0,automatic,SUV,black,1.0,2018-08-12,11
18000,1999.0,ford f-250,good,8.0,diesel,287000.0,automatic,truck,white,1.0,2019-02-06,31
22790,2018.0,toyota rav4,excellent,4.0,gas,26310.0,automatic,SUV,black,1.0,2018-11-11,9
7495,2007.0,honda pilot,good,6.0,gas,147000.0,automatic,SUV,,1.0,2019-04-14,61
15990,2012.0,ford f-250 sd,good,,gas,113419.0,automatic,truck,white,1.0,2018-08-07,47
3000,2005.0,toyota camry,good,4.0,gas,200000.0,automatic,sedan,silver,,2019-01-08,61
7905,2014.0,nissan versa,good,4.0,gas,,automatic,sedan,silver,,2018-11-22,31
7900,2010.0,nissan murano,like new,6.0,gas,89000.0,automatic,SUV,,1.0,2018-09-03,112
7900,2014.0,chevrolet malibu,excellent,,gas,79500.0,automatic,sedan,brown,,2018-07-30,21
1000,1994.0,gmc sierra,fair,8.0,gas,,automatic,truck,white,1.0,2019-02-12,28
22900,2018.0,nissan frontier crew cab sv,good,6.0,gas,24402.0,other,pickup,blue,1.0,2018-12-04,32
9900,2009.0,gmc yukon,excellent,8.0,gas,,automatic,SUV,,1.0,2019-02-28,26
6300,2007.0,chevrolet colorado,good,5.0,gas,154000.0,automatic,pickup,,1.0,2019-03-10,62
17900,2008.0,ford f350,excellent,8.0,diesel,,automatic,truck,black,1.0,2018-05-07,24
12999,2013.0,ford f-150,good,8.0,gas,176000.0,automatic,truck,white,1.0,2018-11-15,24
7900,2007.0,gmc sierra 1500,good,8.0,gas,,automatic,truck,red,,2019-01-26,11
25700,2014.0,ford mustang gt coupe 2d,good,8.0,gas,,other,coupe,white,,2018-12-06,38
19999,2015.0,ford mustang,good,8.0,gas,,automatic,coupe,white,,2018-09-27,58
7900,2006.0,gmc yukon,excellent,8.0,gas,,automatic,SUV,silver,1.0,2018-12-26,12
2450,2007.0,volkswagen passat,excellent,,gas,119000.0,automatic,sedan,grey,,2019-04-16,66
3495,2005.0,toyota camry le,good,4.0,gas,201000.0,automatic,sedan,green,,2018-06-26,57
3000,2003.0,ford explorer,excellent,6.0,gas,102123.0,automatic,SUV,brown,,2018-05-07,62
2483,2005.0,ford f-250,good,8.0,gas,176407.0,automatic,van,,,2018-06-25,23
3500,2004.0,honda cr-v,excellent,4.0,gas,179000.0,automatic,SUV,brown,1.0,2018-11-11,7
22900,2018.0,nissan frontier crew cab sv,good,6.0,gas,24402.0,other,pickup,blue,1.0,2018-06-16,59
9695,2013.0,hyundai elantra,excellent,4.0,gas,86000.0,automatic,sedan,,,2018-06-29,37
10000,2014.0,ram 1500,good,8.0,gas,120500.0,automatic,truck,black,1.0,2018-11-27,18
2000,2003.0,hyundai sonata,good,6.0,gas,173000.0,automatic,sedan,black,,2018-08-16,23
8500,2014.0,ford explorer,like new,8.0,gas,153235.0,automatic,SUV,black,1.0,2018-07-22,42
12995,2015.0,kia sorento,excellent,4.0,gas,89400.0,automatic,wagon,red,1.0,2018-09-29,60
23800,2014.0,chevrolet tahoe,good,8.0,gas,95997.0,automatic,SUV,black,1.0,2018-08-21,60
4700,2010.0,dodge charger,good,6.0,gas,,automatic,sedan,black,,2019-02-12,41
12499,2011.0,honda odyssey,excellent,6.0,gas,109356.0,automatic,SUV,grey,,2018-08-15,27
15995,,jeep wrangler,excellent,6.0,gas,129259.0,manual,SUV,blue,1.0,2018-07-10,35
25000,2015.0,ford mustang,excellent,4.0,gas,,automatic,coupe,silver,,2018-08-07,7
5950,2008.0,nissan maxima,good,6.0,gas,0.0,automatic,other,grey,,2018-08-02,41
3950,2009.0,ford fusion,good,4.0,gas,131381.0,automatic,sedan,,,2018-12-09,31
11900,2004.0,ford f-150,good,8.0,gas,181444.0,automatic,truck,blue,1.0,2018-08-26,20
4695,2004.0,honda accord,excellent,4.0,gas,131035.0,manual,sedan,blue,,2018-05-30,25
9995,2011.0,hyundai santa fe,excellent,4.0,gas,,automatic,SUV,grey,1.0,2018-10-09,19
9995,2015.0,chrysler town & country,excellent,6.0,gas,94825.0,automatic,mini-van,,,2018-09-17,46
13000,2014.0,ford explorer,excellent,6.0,gas,98809.0,automatic,SUV,black,,2018-09-09,35
18995,2007.0,chevrolet silverado 2500hd,good,8.0,diesel,146436.0,automatic,truck,grey,1.0,2018-08-29,26
13905,2007.0,toyota tundra,good,8.0,gas,101620.0,automatic,truck,red,,2019-01-17,50
6999,2014.0,dodge grand caravan,excellent,6.0,gas,130000.0,automatic,mini-van,blue,,2019-01-10,25
8500,2007.0,toyota tacoma,good,4.0,gas,153000.0,automatic,truck,black,,2018-11-26,118
30000,2018.0,jeep grand cherokee,excellent,6.0,gas,34922.0,automatic,SUV,white,1.0,2018-07-15,12
298,2018.0,chevrolet impala,like new,,gas,37650.0,automatic,sedan,blue,,2018-10-05,21
10500,2008.0,gmc sierra,excellent,8.0,gas,132000.0,automatic,truck,,1.0,2018-12-16,59
8000,2011.0,ford f-150,excellent,6.0,gas,121225.0,automatic,truck,,,2018-10-29,28
4450,2010.0,ford focus,excellent,4.0,gas,44000.0,manual,coupe,blue,,2018-11-13,46
9950,2007.0,gmc sierra 1500,good,8.0,gas,101837.0,automatic,truck,white,1.0,2018-12-22,17
5500,2012.0,ford fusion se,excellent,4.0,gas,119000.0,automatic,sedan,silver,,2018-07-27,28
16000,2009.0,toyota tacoma,excellent,6.0,gas,110100.0,automatic,truck,silver,1.0,2018-09-28,9
7800,2004.0,toyota 4runner,excellent,8.0,gas,155894.0,automatic,SUV,grey,1.0,2019-03-28,30
5499,2005.0,toyota camry le,excellent,4.0,gas,143874.0,automatic,sedan,brown,,2018-09-21,15
1,2016.0,dodge charger,excellent,10.0,gas,29406.0,other,sedan,red,1.0,2018-05-23,8
8900,2015.0,ford focus se,excellent,4.0,gas,49126.0,automatic,sedan,silver,,2018-08-05,11
36700,2016.0,chevrolet suburban,excellent,8.0,gas,44822.0,automatic,SUV,,1.0,2018-06-29,49
5000,2007.0,toyota camry,good,4.0,gas,157000.0,automatic,sedan,black,,2019-01-21,12
10877,2015.0,ford escape,excellent,4.0,gas,,automatic,SUV,white,,2018-06-22,122
15495,2011.0,ford f-150,excellent,8.0,gas,138745.0,automatic,pickup,grey,1.0,2018-10-14,27
8977,2013.0,ford focus,excellent,4.0,gas,40845.0,automatic,hatchback,,,2018-05-21,37
23000,2017.0,chevrolet silverado 1500,like new,8.0,gas,35600.0,automatic,truck,black,1.0,2019-03-29,32
18995,2014.0,ram 1500,excellent,8.0,gas,115000.0,automatic,pickup,white,1.0,2018-11-14,16
4000,2014.0,nissan versa,like new,4.0,gas,,manual,sedan,silver,,2018-08-08,8
5450,2011.0,ford fusion,good,4.0,gas,,automatic,sedan,blue,,2018-07-20,108
11995,2008.0,ram 1500,good,8.0,gas,143638.0,automatic,truck,custom,1.0,2019-02-05,12
6995,2004.0,ford f-150,good,8.0,gas,118670.0,automatic,truck,blue,,2018-06-23,22
20900,2015.0,ford explorer,excellent,,gas,66500.0,automatic,SUV,blue,1.0,2018-06-08,27
14999,2014.0,chevrolet camaro,excellent,6.0,gas,102433.0,automatic,coupe,grey,,2018-05-22,59
6500,2012.0,subaru impreza,good,4.0,gas,,automatic,sedan,black,1.0,2019-02-16,19
19900,2008.0,ford f350 super duty,excellent,,diesel,162182.0,automatic,truck,brown,1.0,2018-12-25,37
4250,2012.0,chevrolet cruze,excellent,4.0,gas,147.0,manual,sedan,red,,2018-06-24,16
6800,2013.0,kia soul,excellent,4.0,gas,,automatic,hatchback,,,2019-02-22,89
13495,2018.0,hyundai elantra,like new,4.0,gas,,automatic,sedan,blue,,2018-09-02,1
6000,2010.0,honda cr-v,good,4.0,gas,190000.0,automatic,SUV,silver,1.0,2018-05-24,10
1000,1993.0,ford explorer,fair,6.0,gas,200000.0,automatic,SUV,green,,2018-09-14,50
10900,,ford f150,excellent,8.0,gas,,automatic,pickup,silver,1.0,2018-05-05,31
10500,2014.0,ford escape,excellent,6.0,gas,,automatic,SUV,blue,1.0,2019-01-02,18
1,2017.0,dodge charger,excellent,10.0,gas,51482.0,other,sedan,red,1.0,2019-03-28,20
30699,2016.0,chevrolet tahoe,like new,8.0,gas,83000.0,automatic,SUV,,1.0,2019-02-06,74
